Biomarker	Condition	label
28262211::span:541:555	28262211::span:379:380	1
28262211::span:541:555	28262211::span:885:886	1
28262211::span:541:555	28262211::span:1320:1321	1
28262211::span:541:555	28262211::span:1352:1353	1
28262211::span:541:555	28262211::span:1422:1423	1
28262211::span:541:555	28262211::span:1805:1806	1
28262211::span:968:982	28262211::span:379:380	1
28262211::span:968:982	28262211::span:885:886	1
28262211::span:968:982	28262211::span:1320:1321	1
28262211::span:968:982	28262211::span:1352:1353	1
28262211::span:968:982	28262211::span:1422:1423	1
28262211::span:968:982	28262211::span:1805:1806	1
28262211::span:1114:1128	28262211::span:379:380	1
28262211::span:1114:1128	28262211::span:885:886	1
28262211::span:1114:1128	28262211::span:1320:1321	1
28262211::span:1114:1128	28262211::span:1352:1353	1
28262211::span:1114:1128	28262211::span:1422:1423	1
28262211::span:1114:1128	28262211::span:1805:1806	1
28262211::span:1398:1412	28262211::span:379:380	1
28262211::span:1398:1412	28262211::span:885:886	1
28262211::span:1398:1412	28262211::span:1320:1321	1
28262211::span:1398:1412	28262211::span:1352:1353	1
28262211::span:1398:1412	28262211::span:1422:1423	1
28262211::span:1398:1412	28262211::span:1805:1806	1
28262211::span:1604:1618	28262211::span:379:380	1
28262211::span:1604:1618	28262211::span:885:886	1
28262211::span:1604:1618	28262211::span:1320:1321	1
28262211::span:1604:1618	28262211::span:1352:1353	1
28262211::span:1604:1618	28262211::span:1422:1423	1
28262211::span:1604:1618	28262211::span:1805:1806	1
28262211::span:1777:1791	28262211::span:379:380	1
28262211::span:1777:1791	28262211::span:885:886	1
28262211::span:1777:1791	28262211::span:1320:1321	1
28262211::span:1777:1791	28262211::span:1352:1353	1
28262211::span:1777:1791	28262211::span:1422:1423	1
28262211::span:1777:1791	28262211::span:1805:1806	1
28262211::span:379:380	28262211::span:595:622	1
28262211::span:379:380	28262211::span:1025:1052	1
28262211::span:885:886	28262211::span:595:622	1
28262211::span:885:886	28262211::span:1025:1052	1
28262211::span:1320:1321	28262211::span:595:622	1
28262211::span:1320:1321	28262211::span:1025:1052	1
28262211::span:1352:1353	28262211::span:595:622	1
28262211::span:1352:1353	28262211::span:1025:1052	1
28262211::span:1422:1423	28262211::span:595:622	1
28262211::span:1422:1423	28262211::span:1025:1052	1
28262211::span:1805:1806	28262211::span:595:622	1
28262211::span:1805:1806	28262211::span:1025:1052	1
28262211::span:595:622	28262211::span:345:347	1
28262211::span:595:622	28262211::span:831:833	1
28262211::span:595:622	28262211::span:1189:1191	1
28262211::span:1025:1052	28262211::span:345:347	1
28262211::span:1025:1052	28262211::span:831:833	1
28262211::span:1025:1052	28262211::span:1189:1191	1
28262211::span:345:347	28262211::span:595:622	1
28262211::span:345:347	28262211::span:1025:1052	1
28262211::span:831:833	28262211::span:595:622	1
28262211::span:831:833	28262211::span:1025:1052	1
28262211::span:1189:1191	28262211::span:595:622	1
28262211::span:1189:1191	28262211::span:1025:1052	1
28262211::span:595:622	28262211::span:1347:1349	1
28262211::span:1025:1052	28262211::span:1347:1349	1
28262211::span:1347:1349	28262211::span:62:76	1
28262211::span:1347:1349	28262211::span:270:284	1
28262211::span:1347:1349	28262211::span:507:521	1
28262211::span:1347:1349	28262211::span:541:555	1
28262211::span:1347:1349	28262211::span:968:982	1
28262211::span:1347:1349	28262211::span:1114:1128	1
28262211::span:1347:1349	28262211::span:1398:1412	1
28262211::span:1347:1349	28262211::span:1604:1618	1
28262211::span:1347:1349	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:374:376	1
28262211::span:62:76	28262211::span:1197:1199	1
28262211::span:270:284	28262211::span:374:376	1
28262211::span:270:284	28262211::span:1197:1199	1
28262211::span:507:521	28262211::span:374:376	1
28262211::span:507:521	28262211::span:1197:1199	1
28262211::span:541:555	28262211::span:374:376	1
28262211::span:541:555	28262211::span:1197:1199	1
28262211::span:968:982	28262211::span:374:376	1
28262211::span:968:982	28262211::span:1197:1199	1
28262211::span:1114:1128	28262211::span:374:376	1
28262211::span:1114:1128	28262211::span:1197:1199	1
28262211::span:1398:1412	28262211::span:374:376	1
28262211::span:1398:1412	28262211::span:1197:1199	1
28262211::span:1604:1618	28262211::span:374:376	1
28262211::span:1604:1618	28262211::span:1197:1199	1
28262211::span:1777:1791	28262211::span:374:376	1
28262211::span:1777:1791	28262211::span:1197:1199	1
28262211::span:374:376	28262211::span:62:76	1
28262211::span:374:376	28262211::span:270:284	1
28262211::span:374:376	28262211::span:507:521	1
28262211::span:374:376	28262211::span:541:555	1
28262211::span:374:376	28262211::span:968:982	1
28262211::span:374:376	28262211::span:1114:1128	1
28262211::span:374:376	28262211::span:1398:1412	1
28262211::span:374:376	28262211::span:1604:1618	1
28262211::span:374:376	28262211::span:1777:1791	1
28262211::span:1197:1199	28262211::span:62:76	1
28262211::span:1197:1199	28262211::span:270:284	1
28262211::span:1197:1199	28262211::span:507:521	1
28262211::span:1197:1199	28262211::span:541:555	1
28262211::span:1197:1199	28262211::span:968:982	1
28262211::span:1197:1199	28262211::span:1114:1128	1
28262211::span:1197:1199	28262211::span:1398:1412	1
28262211::span:1197:1199	28262211::span:1604:1618	1
28262211::span:1197:1199	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:392:394	1
28262211::span:62:76	28262211::span:894:896	1
28262211::span:270:284	28262211::span:392:394	1
28262211::span:270:284	28262211::span:894:896	1
28262211::span:507:521	28262211::span:392:394	1
28262211::span:507:521	28262211::span:894:896	1
28262211::span:541:555	28262211::span:392:394	1
28262211::span:541:555	28262211::span:894:896	1
28262211::span:968:982	28262211::span:392:394	1
28262211::span:968:982	28262211::span:894:896	1
28262211::span:1114:1128	28262211::span:392:394	1
28262211::span:1114:1128	28262211::span:894:896	1
28262211::span:1398:1412	28262211::span:392:394	1
28262211::span:1398:1412	28262211::span:894:896	1
28262211::span:1604:1618	28262211::span:392:394	1
28262211::span:1604:1618	28262211::span:894:896	1
28262211::span:1777:1791	28262211::span:392:394	1
28262211::span:1777:1791	28262211::span:894:896	1
28262211::span:392:394	28262211::span:62:76	1
28262211::span:392:394	28262211::span:270:284	1
28262211::span:392:394	28262211::span:507:521	1
28262211::span:392:394	28262211::span:541:555	1
28262211::span:392:394	28262211::span:968:982	1
28262211::span:392:394	28262211::span:1114:1128	1
28262211::span:392:394	28262211::span:1398:1412	1
28262211::span:392:394	28262211::span:1604:1618	1
28262211::span:392:394	28262211::span:1777:1791	1
28262211::span:894:896	28262211::span:62:76	1
28262211::span:894:896	28262211::span:270:284	1
28262211::span:894:896	28262211::span:507:521	1
28262211::span:894:896	28262211::span:541:555	1
28262211::span:894:896	28262211::span:968:982	1
28262211::span:894:896	28262211::span:1114:1128	1
28262211::span:894:896	28262211::span:1398:1412	1
28262211::span:894:896	28262211::span:1604:1618	1
28262211::span:894:896	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:383:384	1
28262211::span:62:76	28262211::span:839:840	1
28262211::span:270:284	28262211::span:383:384	1
28262211::span:270:284	28262211::span:839:840	1
28262211::span:507:521	28262211::span:383:384	1
28262211::span:507:521	28262211::span:839:840	1
28262211::span:541:555	28262211::span:383:384	1
28262211::span:541:555	28262211::span:839:840	1
28262211::span:968:982	28262211::span:383:384	1
28262211::span:968:982	28262211::span:839:840	1
28262211::span:1114:1128	28262211::span:383:384	1
28262211::span:1114:1128	28262211::span:839:840	1
28262211::span:1398:1412	28262211::span:383:384	1
28262211::span:1398:1412	28262211::span:839:840	1
28262211::span:1604:1618	28262211::span:383:384	1
28262211::span:1604:1618	28262211::span:839:840	1
28262211::span:1777:1791	28262211::span:383:384	1
28262211::span:1777:1791	28262211::span:839:840	1
28262211::span:383:384	28262211::span:595:622	1
28262211::span:383:384	28262211::span:1025:1052	1
28262211::span:839:840	28262211::span:595:622	1
28262211::span:839:840	28262211::span:1025:1052	1
28262211::span:595:622	28262211::span:387:389	1
28262211::span:595:622	28262211::span:889:891	1
28262211::span:1025:1052	28262211::span:387:389	1
28262211::span:1025:1052	28262211::span:889:891	1
28262211::span:387:389	28262211::span:595:622	1
28262211::span:387:389	28262211::span:1025:1052	1
28262211::span:889:891	28262211::span:595:622	1
28262211::span:889:891	28262211::span:1025:1052	1
28262211::span:595:622	28262211::span:408:412	1
28262211::span:595:622	28262211::span:910:914	1
28262211::span:595:622	28262211::span:1145:1149	1
28262211::span:595:622	28262211::span:1359:1363	1
28262211::span:1025:1052	28262211::span:408:412	1
28262211::span:1025:1052	28262211::span:910:914	1
28262211::span:1025:1052	28262211::span:1145:1149	1
28262211::span:1025:1052	28262211::span:1359:1363	1
28262211::span:408:412	28262211::span:595:622	1
28262211::span:408:412	28262211::span:1025:1052	1
28262211::span:910:914	28262211::span:595:622	1
28262211::span:910:914	28262211::span:1025:1052	1
28262211::span:1145:1149	28262211::span:595:622	1
28262211::span:1145:1149	28262211::span:1025:1052	1
28262211::span:1359:1363	28262211::span:595:622	1
28262211::span:1359:1363	28262211::span:1025:1052	1
28262211::span:595:622	28262211::span:350:371	1
28262211::span:1025:1052	28262211::span:350:371	1
28262211::span:350:371	28262211::span:595:622	1
28262211::span:350:371	28262211::span:1025:1052	1
28262210::span:0:10	28262210::span:64:75	1
28262210::span:0:10	28262210::span:547:558	1
28262210::span:0:10	28262210::span:807:818	1
28262210::span:242:252	28262210::span:64:75	1
28262210::span:242:252	28262210::span:547:558	1
28262210::span:242:252	28262210::span:807:818	1
28262210::span:255:258	28262210::span:64:75	1
28262210::span:255:258	28262210::span:547:558	1
28262210::span:255:258	28262210::span:807:818	1
28262210::span:477:480	28262210::span:64:75	1
28262210::span:477:480	28262210::span:547:558	1
28262210::span:477:480	28262210::span:807:818	1
28262210::span:1389:1392	28262210::span:64:75	1
28262210::span:1389:1392	28262210::span:547:558	1
28262210::span:1389:1392	28262210::span:807:818	1
28262210::span:1559:1562	28262210::span:64:75	1
28262210::span:1559:1562	28262210::span:547:558	1
28262210::span:1559:1562	28262210::span:807:818	1
28262210::span:1697:1700	28262210::span:64:75	1
28262210::span:1697:1700	28262210::span:547:558	1
28262210::span:1697:1700	28262210::span:807:818	1
28262193::span:1098:1102	28262193::span:53:79	1
28262193::span:1098:1102	28262193::span:363:389	1
28262193::span:1098:1102	28262193::span:392:394	1
28262193::span:1098:1102	28262193::span:474:476	1
28262193::span:1098:1102	28262193::span:606:608	1
28262193::span:1098:1102	28262193::span:890:892	1
28262193::span:1098:1102	28262193::span:1498:1500	1
28262193::span:53:79	28262193::span:22:26	1
28262193::span:53:79	28262193::span:103:112	1
28262193::span:53:79	28262193::span:115:119	1
28262193::span:53:79	28262193::span:227:231	1
28262193::span:53:79	28262193::span:353:357	1
28262193::span:53:79	28262193::span:462:466	1
28262193::span:53:79	28262193::span:877:881	1
28262193::span:53:79	28262193::span:1066:1070	1
28262193::span:53:79	28262193::span:1248:1252	1
28262193::span:53:79	28262193::span:1320:1324	1
28262193::span:53:79	28262193::span:1470:1474	1
28262193::span:363:389	28262193::span:22:26	1
28262193::span:363:389	28262193::span:103:112	1
28262193::span:363:389	28262193::span:115:119	1
28262193::span:363:389	28262193::span:227:231	1
28262193::span:363:389	28262193::span:353:357	1
28262193::span:363:389	28262193::span:462:466	1
28262193::span:363:389	28262193::span:877:881	1
28262193::span:363:389	28262193::span:1066:1070	1
28262193::span:363:389	28262193::span:1248:1252	1
28262193::span:363:389	28262193::span:1320:1324	1
28262193::span:363:389	28262193::span:1470:1474	1
28262193::span:392:394	28262193::span:22:26	1
28262193::span:392:394	28262193::span:103:112	1
28262193::span:392:394	28262193::span:115:119	1
28262193::span:392:394	28262193::span:227:231	1
28262193::span:392:394	28262193::span:353:357	1
28262193::span:392:394	28262193::span:462:466	1
28262193::span:392:394	28262193::span:877:881	1
28262193::span:392:394	28262193::span:1066:1070	1
28262193::span:392:394	28262193::span:1248:1252	1
28262193::span:392:394	28262193::span:1320:1324	1
28262193::span:392:394	28262193::span:1470:1474	1
28262193::span:474:476	28262193::span:22:26	1
28262193::span:474:476	28262193::span:103:112	1
28262193::span:474:476	28262193::span:115:119	1
28262193::span:474:476	28262193::span:227:231	1
28262193::span:474:476	28262193::span:353:357	1
28262193::span:474:476	28262193::span:462:466	1
28262193::span:474:476	28262193::span:877:881	1
28262193::span:474:476	28262193::span:1066:1070	1
28262193::span:474:476	28262193::span:1248:1252	1
28262193::span:474:476	28262193::span:1320:1324	1
28262193::span:474:476	28262193::span:1470:1474	1
28262193::span:606:608	28262193::span:22:26	1
28262193::span:606:608	28262193::span:103:112	1
28262193::span:606:608	28262193::span:115:119	1
28262193::span:606:608	28262193::span:227:231	1
28262193::span:606:608	28262193::span:353:357	1
28262193::span:606:608	28262193::span:462:466	1
28262193::span:606:608	28262193::span:877:881	1
28262193::span:606:608	28262193::span:1066:1070	1
28262193::span:606:608	28262193::span:1248:1252	1
28262193::span:606:608	28262193::span:1320:1324	1
28262193::span:606:608	28262193::span:1470:1474	1
28262193::span:890:892	28262193::span:22:26	1
28262193::span:890:892	28262193::span:103:112	1
28262193::span:890:892	28262193::span:115:119	1
28262193::span:890:892	28262193::span:227:231	1
28262193::span:890:892	28262193::span:353:357	1
28262193::span:890:892	28262193::span:462:466	1
28262193::span:890:892	28262193::span:877:881	1
28262193::span:890:892	28262193::span:1066:1070	1
28262193::span:890:892	28262193::span:1248:1252	1
28262193::span:890:892	28262193::span:1320:1324	1
28262193::span:890:892	28262193::span:1470:1474	1
28262193::span:1498:1500	28262193::span:22:26	1
28262193::span:1498:1500	28262193::span:103:112	1
28262193::span:1498:1500	28262193::span:115:119	1
28262193::span:1498:1500	28262193::span:227:231	1
28262193::span:1498:1500	28262193::span:353:357	1
28262193::span:1498:1500	28262193::span:462:466	1
28262193::span:1498:1500	28262193::span:877:881	1
28262193::span:1498:1500	28262193::span:1066:1070	1
28262193::span:1498:1500	28262193::span:1248:1252	1
28262193::span:1498:1500	28262193::span:1320:1324	1
28262193::span:1498:1500	28262193::span:1470:1474	1
28262193::span:22:26	28262193::span:217:224	1
28262193::span:103:112	28262193::span:217:224	1
28262193::span:115:119	28262193::span:217:224	1
28262193::span:227:231	28262193::span:217:224	1
28262193::span:353:357	28262193::span:217:224	1
28262193::span:462:466	28262193::span:217:224	1
28262193::span:877:881	28262193::span:217:224	1
28262193::span:1066:1070	28262193::span:217:224	1
28262193::span:1248:1252	28262193::span:217:224	1
28262193::span:1320:1324	28262193::span:217:224	1
28262193::span:1470:1474	28262193::span:217:224	1
28262193::span:217:224	28262193::span:1108:1111	1
28262193::span:1108:1111	28262193::span:53:79	1
28262193::span:1108:1111	28262193::span:363:389	1
28262193::span:1108:1111	28262193::span:392:394	1
28262193::span:1108:1111	28262193::span:474:476	1
28262193::span:1108:1111	28262193::span:606:608	1
28262193::span:1108:1111	28262193::span:890:892	1
28262193::span:1108:1111	28262193::span:1498:1500	1
28262193::span:53:79	28262193::span:22:26	1
28262193::span:53:79	28262193::span:103:112	1
28262193::span:53:79	28262193::span:115:119	1
28262193::span:53:79	28262193::span:227:231	1
